product_id,product_name,brand,category,price,discount_price,discount_percent,rating,reviews_count,skin_type,year,sales_count,revenue,wishlist_count,delivery_days,stock_status
1527,Nykaa Makeup Product,Nykaa,Makeup,982,834.7,15,3.9,1985.0,All,2024,1813,1780366,841,7,In Stock
1528,Mamaearth Skincare Product,Mamaearth,Skincare,282,239.7,15,3.4,1756.0,,2025,570,160740,300,6,In Stock
1529,Mamaearth Skincare Product,Mamaearth,Skincare,1504,1278.4,15,4.1,2073.0,,2024,1066,1603264,726,1,In Stock
1530,Himalaya Skincare Product,Himalaya,Skincare,979,832.15,15,3.9,2104.0,,2024,166,162514,60,7,In Stock
1531,Nykaa Skincare Product,Nykaa,Skincare,487,413.95,15,4.1,1952.0,All,2025,2483,1209221,988,3,In Stock
1532,Himalaya Skincare Product,Himalaya,Skincare,1481,1258.85,15,4.5,2569.0,,2024,633,937473,491,4,In Stock
1533,Himalaya Skincare Product,Himalaya,Skincare,1480,1036.0,30,4.2,1718.0,,2024,444,657120,172,3,In Stock
1534,L'Oreal Makeup Product,L'Oreal,Makeup,711,497.7,30,,2089.0,,2024,3838,2728818,2240,7,Out of Stock
1535,Nivea Makeup Product,Nivea,Makeup,515,463.5,10,3.9,1665.0,,2025,2818,1451270,1661,7,In Stock
1536,Mamaearth Haircare Product,Mamaearth,Haircare,698,593.3,15,3.5,1625.0,,2025,4217,2943466,2297,7,Out of Stock
1537,Nykaa Haircare Product,Nykaa,Haircare,1008,756.0,25,4.1,1855.0,Oily,2024,3910,3941280,2433,2,Out of Stock
1538,Himalaya Skincare Product,Himalaya,Skincare,514,462.6,10,3.6,2351.0,,2025,323,166022,134,6,In Stock
1539,Minimalist Haircare Product,Minimalist,Haircare,305,213.5,30,3.7,1295.0,,2025,2063,629215,1188,2,In Stock
1540,Lakme Haircare Product,Lakme,Haircare,715,643.5,10,3.7,1275.0,,2024,4483,3205345,2179,6,Out of Stock
1541,L'Oreal Makeup Product,L'Oreal,Makeup,702,631.8,10,4.0,1153.0,,2024,1439,1010178,907,5,In Stock
1542,L'Oreal Skincare Product,L'Oreal,Skincare,288,216.0,25,4.0,1986.0,,2024,3616,1041408,1340,2,Out of Stock
1543,Minimalist Makeup Product,Minimalist,Makeup,711,568.8,20,3.9,1469.0,,2024,4752,3378672,2782,3,Out of Stock
1544,Nykaa Makeup Product,Nykaa,Makeup,286,243.1,15,3.7,2090.0,All,2024,215,61490,84,6,In Stock
1545,Biotique Skincare Product,Biotique,Skincare,984,885.6,10,4.1,2046.0,,2024,1617,1591128,710,2,In Stock
1546,L'Oreal Makeup Product,L'Oreal,Makeup,496,446.4,10,3.9,1413.0,,2025,778,385888,318,4,In Stock
1547,L'Oreal Skincare Product,L'Oreal,Skincare,509,458.1,10,3.8,1927.0,,2024,2093,1065337,819,7,In Stock
1548,L'Oreal Makeup Product,L'Oreal,Makeup,285,228.0,20,3.8,1658.0,,2024,4247,1210395,3027,6,Out of Stock
1549,Biotique Makeup Product,Biotique,Makeup,694,520.5,25,3.8,1803.0,,2025,3546,2460924,1570,6,Out of Stock
1550,L'Oreal Skincare Product,L'Oreal,Skincare,1505,1354.5,10,4.4,1577.0,,2025,828,1246140,632,2,In Stock
1551,Nivea Makeup Product,Nivea,Makeup,981,784.8,20,4.3,1525.0,,2024,263,258003,206,5,In Stock
1552,Minimalist Haircare Product,Minimalist,Haircare,987,888.3,10,3.8,1692.0,,2025,3812,3762444,2232,2,Out of Stock
1553,L'Oreal Makeup Product,L'Oreal,Makeup,714,499.8,30,3.5,1990.0,,2024,1626,1160964,604,3,In Stock
1554,Himalaya Makeup Product,Himalaya,Makeup,683,546.4,20,3.8,1672.0,,2024,2498,1706134,1217,3,In Stock
1555,Dove Haircare Product,Dove,Haircare,1501,1200.8,20,4.2,1715.0,,2024,2986,4481986,2086,6,In Stock
1556,Lakme Makeup Product,Lakme,Makeup,312,218.4,30,3.8,1492.0,,2024,3167,988104,1531,6,Out of Stock
1557,Himalaya Makeup Product,Himalaya,Makeup,987,740.25,25,3.9,1826.0,,2025,641,632667,220,2,In Stock
1558,Nykaa Skincare Product,Nykaa,Skincare,1500,1200.0,20,4.4,2098.0,Dry,2024,2770,4155000,1602,3,In Stock
1559,L'Oreal Haircare Product,L'Oreal,Haircare,290,217.5,25,3.7,1567.0,,2024,763,221270,551,3,In Stock
1560,Nykaa Makeup Product,Nykaa,Makeup,285,199.5,30,3.4,1334.0,Combination,2024,985,280725,687,5,In Stock
1561,Nivea Skincare Product,Nivea,Skincare,297,207.9,30,3.8,1877.0,,2025,4387,1302939,1700,4,Out of Stock
1562,L'Oreal Haircare Product,L'Oreal,Haircare,1491,1043.7,30,4.2,1939.0,,2025,51,76041,32,5,In Stock
1563,Nivea Haircare Product,Nivea,Haircare,509,458.1,10,4.2,2021.0,,2024,2898,1475082,1188,1,In Stock
1564,L'Oreal Haircare Product,L'Oreal,Haircare,707,600.95,15,3.7,2069.0,,2025,4094,2894458,1674,7,Out of Stock
1565,Biotique Skincare Product,Biotique,Skincare,307,260.95,15,3.5,1828.0,,2025,1999,613693,1473,5,In Stock
1566,Minimalist Makeup Product,Minimalist,Makeup,714,571.2,20,3.9,1915.0,,2025,967,690438,410,2,In Stock
1567,Dove Makeup Product,Dove,Makeup,704,528.0,25,4.0,1497.0,,2025,3224,2269696,1391,4,Out of Stock
1568,Nivea Skincare Product,Nivea,Skincare,1515,1212.0,20,4.6,2088.0,,2024,2291,3470865,688,2,In Stock
1569,Minimalist Haircare Product,Minimalist,Haircare,997,747.75,25,3.9,1775.0,,2025,139,138583,102,7,In Stock
1570,Nykaa Makeup Product,Nykaa,Makeup,291,218.25,25,,1271.0,Dry,2025,1759,511869,1224,1,In Stock
1571,Himalaya Skincare Product,Himalaya,Skincare,1501,1200.8,20,4.1,,,2024,2219,3330719,1361,4,In Stock
1572,Maybelline Makeup Product,Maybelline,Makeup,1491,1192.8,20,4.4,,,2025,4288,6393408,2894,6,Out of Stock
1573,L'Oreal Makeup Product,L'Oreal,Makeup,1480,1184.0,20,4.2,2388.0,,2025,3091,4574680,1162,3,Out of Stock
1574,Lakme Makeup Product,Lakme,Makeup,986,739.5,25,4.0,1935.0,,2025,155,152830,82,5,In Stock
1575,Mamaearth Skincare Product,Mamaearth,Skincare,494,345.8,30,3.6,1789.0,,2025,936,462384,445,2,In Stock
1576,Himalaya Skincare Product,Himalaya,Skincare,1015,862.75,15,,1133.0,,2025,477,484155,165,1,In Stock
1577,Maybelline Makeup Product,Maybelline,Makeup,980,833.0,15,3.8,1895.0,,2025,1945,1906100,1056,3,In Stock
1578,Lakme Haircare Product,Lakme,Haircare,314,282.6,10,3.7,2039.0,,2024,366,114924,278,5,In Stock
1579,Himalaya Skincare Product,Himalaya,Skincare,500,450.0,10,3.8,1390.0,,2025,684,342000,218,3,In Stock
1580,Minimalist Makeup Product,Minimalist,Makeup,1485,1336.5,10,4.5,1942.0,,2025,1975,2932875,880,5,In Stock
1581,Maybelline Makeup Product,Maybelline,Makeup,691,483.7,30,3.8,1991.0,,2024,2106,1455246,850,6,In Stock
1582,Minimalist Makeup Product,Minimalist,Makeup,1513,1286.05,15,4.5,1728.0,,2024,3194,4832522,1338,4,Out of Stock
1583,Lakme Skincare Product,Lakme,Skincare,691,587.35,15,3.7,1726.0,,2024,2320,1603120,1749,3,In Stock
1584,Minimalist Makeup Product,Minimalist,Makeup,318,254.4,20,3.7,2094.0,,2025,1489,473502,795,3,In Stock
1585,Maybelline Haircare Product,Maybelline,Haircare,1479,1183.2,20,3.9,1857.0,,2024,602,890358,320,3,In Stock
1586,Biotique Skincare Product,Biotique,Skincare,981,784.8,20,3.8,1498.0,,2025,765,750465,520,4,In Stock
1587,Nykaa Skincare Product,Nykaa,Skincare,1491,1118.25,25,4.3,1364.0,Combination,2025,3961,5905851,1494,1,Out of Stock
1588,Minimalist Haircare Product,Minimalist,Haircare,713,606.05,15,3.8,1484.0,,2025,1763,1257019,958,5,In Stock
1589,Nivea Skincare Product,Nivea,Skincare,1480,1332.0,10,4.1,1881.0,,2024,3439,5089720,1771,6,Out of Stock
1590,L'Oreal Haircare Product,L'Oreal,Haircare,495,420.75,15,4.1,,,2025,1157,572715,692,3,In Stock
1591,Nivea Haircare Product,Nivea,Haircare,1513,1134.75,25,4.2,1971.0,,2025,4256,6439328,3403,7,Out of Stock
1592,Biotique Skincare Product,Biotique,Skincare,282,253.8,10,3.4,1605.0,,2025,300,84600,205,4,In Stock
1593,Himalaya Haircare Product,Himalaya,Haircare,1016,711.2,30,4.0,1436.0,,2025,2480,2519680,1237,1,In Stock
1594,Maybelline Haircare Product,Maybelline,Haircare,1500,1350.0,10,3.8,1519.0,,2025,2104,3156000,1501,5,In Stock
1595,Mamaearth Haircare Product,Mamaearth,Haircare,691,552.8,20,3.9,1539.0,,2024,508,351028,195,4,In Stock
1596,Biotique Skincare Product,Biotique,Skincare,1494,1269.9,15,4.5,1577.0,,2025,257,383958,81,6,In Stock
1597,Nykaa Skincare Product,Nykaa,Skincare,1018,814.4,20,3.5,1655.0,Combination,2024,949,966082,381,6,In Stock
1598,Nykaa Skincare Product,Nykaa,Skincare,1518,1366.2,10,4.2,2127.0,Oily,2024,3511,5329698,1650,5,Out of Stock
1599,Nivea Haircare Product,Nivea,Haircare,484,363.0,25,3.5,1288.0,,2025,3435,1662540,1907,3,Out of Stock
1600,L'Oreal Makeup Product,L'Oreal,Makeup,486,388.8,20,3.6,2070.0,,2025,71,34506,43,6,In Stock
1601,Biotique Makeup Product,Biotique,Makeup,280,196.0,30,3.4,2154.0,,2025,459,128520,346,1,In Stock
1602,Mamaearth Makeup Product,Mamaearth,Makeup,984,836.4,15,4.4,1321.0,,2024,944,928896,523,4,In Stock
1603,L'Oreal Skincare Product,L'Oreal,Skincare,1013,709.1,30,3.9,1948.0,,2024,564,571332,310,1,In Stock
1604,Mamaearth Makeup Product,Mamaearth,Makeup,696,487.2,30,3.6,1626.0,,2024,4954,3447984,1610,3,Out of Stock
1605,Mamaearth Haircare Product,Mamaearth,Haircare,305,244.0,20,,854.0,,2024,4159,1268495,1320,1,Out of Stock
1606,Maybelline Haircare Product,Maybelline,Haircare,1017,711.9,30,4.0,1869.0,,2025,2184,2221128,1257,1,In Stock
1607,Maybelline Haircare Product,Maybelline,Haircare,1513,1286.05,15,4.5,1696.0,,2025,3645,5514885,1892,2,Out of Stock
1608,Lakme Skincare Product,Lakme,Skincare,1479,1183.2,20,4.0,1492.0,,2025,3006,4445874,2163,1,Out of Stock
1609,Lakme Skincare Product,Lakme,Skincare,994,795.2,20,4.2,2102.0,,2024,1610,1600340,612,5,In Stock
1610,L'Oreal Skincare Product,L'Oreal,Skincare,285,256.5,10,3.9,1946.0,,2024,1316,375060,411,4,In Stock
1611,Mamaearth Haircare Product,Mamaearth,Haircare,501,350.7,30,3.7,1458.0,,2025,2219,1111719,1163,2,In Stock
1612,Nivea Haircare Product,Nivea,Haircare,285,213.75,25,3.4,1340.0,,2024,3688,1051080,1544,4,Out of Stock
1613,Nykaa Skincare Product,Nykaa,Skincare,679,577.15,15,3.9,1928.0,Oily,2024,799,542521,259,4,In Stock
1614,Minimalist Haircare Product,Minimalist,Haircare,298,223.5,25,3.8,2181.0,,2024,3477,1036146,2302,3,Out of Stock
1615,Lakme Haircare Product,Lakme,Haircare,297,207.9,30,3.3,1987.0,,2024,4830,1434510,1718,3,Out of Stock
1616,Maybelline Skincare Product,Maybelline,Skincare,495,445.5,10,3.5,2090.0,,2024,1977,978615,1194,2,In Stock
1617,Maybelline Skincare Product,Maybelline,Skincare,685,582.25,15,3.7,1781.0,,2025,3854,2639990,1697,6,Out of Stock
1618,Nivea Makeup Product,Nivea,Makeup,716,608.6,15,4.0,1567.0,,2024,3752,2686432,1451,7,Out of Stock
1619,Dove Haircare Product,Dove,Haircare,1007,755.25,25,4.2,2322.0,,2025,2406,2422842,1178,3,In Stock
1620,Himalaya Haircare Product,Himalaya,Haircare,704,492.8,30,3.6,1737.0,,2024,4840,3407360,3391,7,Out of Stock
1621,Mamaearth Makeup Product,Mamaearth,Makeup,287,200.9,30,3.7,2107.0,,2024,2385,684495,1183,3,In Stock
1622,Nivea Skincare Product,Nivea,Skincare,705,564.0,20,3.8,1323.0,,2024,356,250980,240,3,In Stock
1623,Himalaya Haircare Product,Himalaya,Haircare,491,343.7,30,4.0,1731.0,,2024,3715,1824065,1347,4,Out of Stock
1624,L'Oreal Skincare Product,L'Oreal,Skincare,1509,1358.1,10,4.4,1957.0,,2025,2039,3076851,1399,2,In Stock
1625,Mamaearth Makeup Product,Mamaearth,Makeup,680,578.0,15,3.8,1584.0,,2024,711,483480,297,4,In Stock
1626,Minimalist Skincare Product,Minimalist,Skincare,682,613.8,10,4.0,2070.0,,2025,4694,3201308,2998,5,Out of Stock
1627,Nykaa Skincare Product,Nykaa,Skincare,489,342.3,30,3.6,1677.0,All,2025,361,176529,210,4,In Stock
1628,Nykaa Skincare Product,Nykaa,Skincare,980,784.0,20,4.0,1676.0,Dry,2025,2970,2910600,2270,7,In Stock
1629,L'Oreal Makeup Product,L'Oreal,Makeup,291,218.25,25,3.8,1433.0,,2025,1132,329412,558,7,In Stock
1630,Biotique Makeup Product,Biotique,Makeup,484,411.4,15,3.6,1920.0,,2024,3021,1462164,1006,5,Out of Stock
1631,Himalaya Skincare Product,Himalaya,Skincare,710,532.5,25,3.6,2397.0,,2025,804,570840,248,1,In Stock
1632,Mamaearth Skincare Product,Mamaearth,Skincare,712,498.4,30,3.5,2125.0,,2024,4180,2976160,2982,1,Out of Stock
1633,Biotique Makeup Product,Biotique,Makeup,307,276.3,10,3.6,1745.0,,2025,4590,1409130,2581,5,Out of Stock
1634,Lakme Haircare Product,Lakme,Haircare,502,426.7,15,3.6,,,2024,402,201804,276,5,In Stock
1635,Nykaa Skincare Product,Nykaa,Skincare,304,243.2,20,3.5,1665.0,Combination,2025,952,289408,397,4,In Stock
1636,Lakme Makeup Product,Lakme,Makeup,679,509.25,25,4.0,1987.0,,2024,3938,2673902,1860,5,Out of Stock
1637,Nykaa Haircare Product,Nykaa,Haircare,284,213.0,25,3.4,2023.0,All,2025,208,59072,65,2,In Stock
1638,Himalaya Skincare Product,Himalaya,Skincare,982,785.6,20,3.9,1949.0,,2025,2027,1990514,1582,1,In Stock
1639,Maybelline Makeup Product,Maybelline,Makeup,489,415.65,15,3.7,1791.0,,2025,1006,491934,637,1,In Stock
1640,Dove Skincare Product,Dove,Skincare,300,255.0,15,3.9,2316.0,,2025,2121,636300,1625,6,In Stock
1641,Lakme Makeup Product,Lakme,Makeup,507,456.3,10,3.6,1591.0,,2024,453,229671,196,5,In Stock
1642,Biotique Makeup Product,Biotique,Makeup,314,282.6,10,3.9,2162.0,,2025,4661,1463554,2823,3,Out of Stock
1643,Lakme Skincare Product,Lakme,Skincare,309,262.65,15,3.5,,,2024,2829,874161,1808,3,In Stock
1644,Minimalist Skincare Product,Minimalist,Skincare,1494,1120.5,25,4.3,1879.0,,2025,1437,2146878,659,5,In Stock
1645,Maybelline Makeup Product,Maybelline,Makeup,702,491.4,30,3.8,1999.0,,2025,3503,2459106,2536,2,Out of Stock
1646,Biotique Skincare Product,Biotique,Skincare,979,734.25,25,3.9,1742.0,,2025,1005,983895,777,3,In Stock
1647,Maybelline Skincare Product,Maybelline,Skincare,1006,855.1,15,4.0,1373.0,,2025,1762,1772572,1308,6,In Stock
1648,Biotique Skincare Product,Biotique,Skincare,504,352.8,30,3.6,1832.0,,2025,4753,2395512,3182,7,Out of Stock
1649,Minimalist Haircare Product,Minimalist,Haircare,695,521.25,25,4.0,1522.0,,2025,1323,919485,580,5,In Stock
1650,Nivea Skincare Product,Nivea,Skincare,997,897.3,10,4.0,1765.0,,2024,3861,3849417,1701,2,Out of Stock
1651,Nivea Haircare Product,Nivea,Haircare,1504,1353.6,10,4.2,1991.0,,2024,2675,4023200,2090,2,In Stock
1652,Mamaearth Makeup Product,Mamaearth,Makeup,290,246.5,15,3.4,2471.0,,2024,2432,705280,742,4,In Stock
1653,Biotique Makeup Product,Biotique,Makeup,1000,700.0,30,4.2,1378.0,,2025,1491,1491000,981,2,In Stock
1654,Nivea Haircare Product,Nivea,Haircare,1500,1200.0,20,4.1,1710.0,,2024,3029,4543500,1978,3,Out of Stock
1655,Minimalist Haircare Product,Minimalist,Haircare,488,439.2,10,3.6,1823.0,,2025,1847,901336,1129,7,In Stock
1656,Mamaearth Haircare Product,Mamaearth,Haircare,703,562.4,20,4.1,,,2025,4440,3121320,3530,3,Out of Stock
1657,Minimalist Skincare Product,Minimalist,Skincare,710,568.0,20,4.0,1541.0,,2024,4059,2881890,1850,5,Out of Stock
1658,Nivea Haircare Product,Nivea,Haircare,984,787.2,20,4.1,2364.0,,2024,4900,4821600,2302,7,Out of Stock
1659,L'Oreal Skincare Product,L'Oreal,Skincare,712,640.8,10,3.7,954.0,,2024,1444,1028128,490,5,In Stock
1660,Nivea Makeup Product,Nivea,Makeup,713,499.1,30,4.0,1650.0,,2024,4331,3088003,2258,2,Out of Stock
1661,L'Oreal Haircare Product,L'Oreal,Haircare,504,403.2,20,3.9,1361.0,,2024,1319,664776,567,6,In Stock
1662,L'Oreal Makeup Product,L'Oreal,Makeup,286,257.4,10,3.6,1541.0,,2025,4782,1367652,2255,1,Out of Stock
1663,Nivea Skincare Product,Nivea,Skincare,1488,1116.0,25,,1629.0,,2024,3764,5600832,2699,7,Out of Stock
1664,Himalaya Skincare Product,Himalaya,Skincare,504,453.6,10,4.0,1583.0,,2025,579,291816,444,4,In Stock
1665,Nivea Skincare Product,Nivea,Skincare,1507,1205.6,20,4.5,1753.0,,2024,3673,5535211,1442,1,Out of Stock
1666,Dove Haircare Product,Dove,Haircare,279,251.1,10,3.5,1555.0,,2024,3008,839232,1462,2,Out of Stock
1667,Dove Skincare Product,Dove,Skincare,985,689.5,30,4.1,1968.0,,2024,2964,2919540,2265,2,In Stock
1668,Dove Makeup Product,Dove,Makeup,1004,803.2,20,3.8,1449.0,,2025,4939,4958756,1634,1,Out of Stock
1669,L'Oreal Makeup Product,L'Oreal,Makeup,512,358.4,30,3.7,1966.0,,2025,3641,1864192,1260,4,Out of Stock
1670,Maybelline Haircare Product,Maybelline,Haircare,703,597.55,15,3.9,1193.0,,2025,2197,1544491,837,7,In Stock
1671,Lakme Makeup Product,Lakme,Makeup,1507,1054.9,30,4.4,,,2024,4623,6966861,2762,7,Out of Stock
1672,Himalaya Makeup Product,Himalaya,Makeup,1000,850.0,15,4.2,2100.0,,2024,3419,3419000,1282,1,Out of Stock
1673,Mamaearth Haircare Product,Mamaearth,Haircare,1481,1036.7,30,4.2,1870.0,,2024,989,1464709,775,5,In Stock
1674,Lakme Skincare Product,Lakme,Skincare,701,525.75,25,4.0,2065.0,,2025,575,403075,300,3,In Stock
1675,L'Oreal Makeup Product,L'Oreal,Makeup,514,462.6,10,3.7,1680.0,,2024,51,26214,28,6,In Stock
1676,Minimalist Makeup Product,Minimalist,Makeup,1509,1207.2,20,4.0,2227.0,,2024,424,639816,179,5,In Stock
1677,Nivea Haircare Product,Nivea,Haircare,285,213.75,25,3.5,1608.0,,2025,2390,681150,1279,7,In Stock
1678,Himalaya Makeup Product,Himalaya,Makeup,1488,1041.6,30,4.6,1963.0,,2025,4055,6033840,2558,3,Out of Stock
1679,Dove Skincare Product,Dove,Skincare,709,638.1,10,3.8,1737.0,,2025,3102,2199318,2095,6,Out of Stock
1680,Himalaya Haircare Product,Himalaya,Haircare,1502,1351.8,10,,2049.0,,2025,4698,7056396,3180,6,Out of Stock
1681,Nykaa Haircare Product,Nykaa,Haircare,1490,1043.0,30,4.3,1863.0,All,2024,2415,3598350,1422,6,In Stock
1682,Maybelline Makeup Product,Maybelline,Makeup,514,385.5,25,3.8,1488.0,,2024,1575,809550,1184,2,In Stock
1683,Biotique Skincare Product,Biotique,Skincare,990,841.5,15,4.3,2236.0,,2024,4526,4480740,3207,6,Out of Stock
1684,L'Oreal Makeup Product,L'Oreal,Makeup,517,439.45,15,3.9,1475.0,,2025,1696,876832,1150,4,In Stock
1685,Maybelline Makeup Product,Maybelline,Makeup,1490,1341.0,10,4.1,1672.0,,2024,63,93870,20,1,In Stock
1686,Lakme Haircare Product,Lakme,Haircare,694,555.2,20,3.2,1998.0,,2025,4649,3226406,1410,7,Out of Stock
1687,Nivea Makeup Product,Nivea,Makeup,504,352.8,30,3.7,1935.0,,2025,2328,1173312,945,4,In Stock
1688,L'Oreal Makeup Product,L'Oreal,Makeup,305,259.25,15,3.6,2067.0,,2024,3205,977525,2024,1,Out of Stock
1689,Nivea Haircare Product,Nivea,Haircare,302,271.8,10,3.5,,,2024,179,54058,90,5,In Stock
1690,Dove Haircare Product,Dove,Haircare,694,520.5,25,4.0,1838.0,,2025,3864,2681616,1936,5,Out of Stock
1691,Himalaya Skincare Product,Himalaya,Skincare,1492,1044.4,30,4.5,1798.0,,2024,4983,7434636,3698,1,Out of Stock
1692,Himalaya Skincare Product,Himalaya,Skincare,986,788.8,20,4.2,1355.0,,2024,3266,3220276,2442,4,Out of Stock
1693,Nivea Haircare Product,Nivea,Haircare,505,429.25,15,4.2,1699.0,,2024,2988,1508940,2254,1,In Stock
1694,Himalaya Haircare Product,Himalaya,Haircare,687,583.95,15,3.6,1786.0,,2024,3978,2732886,1817,6,Out of Stock
1695,Biotique Skincare Product,Biotique,Skincare,707,565.6,20,3.9,1657.0,,2024,2090,1477630,1349,2,In Stock
1696,Biotique Haircare Product,Biotique,Haircare,294,220.5,25,3.8,2157.0,,2024,77,22638,33,7,In Stock
1697,Biotique Skincare Product,Biotique,Skincare,306,275.4,10,3.5,1780.0,,2024,2163,661878,855,5,In Stock
1698,Himalaya Skincare Product,Himalaya,Skincare,307,230.25,25,3.8,2235.0,,2025,1302,399714,510,7,In Stock
1699,Maybelline Makeup Product,Maybelline,Makeup,513,436.05,15,3.5,1583.0,,2025,4406,2260278,2075,2,Out of Stock
1700,Biotique Skincare Product,Biotique,Skincare,702,561.6,20,3.8,1468.0,,2025,2096,1471392,1079,6,In Stock
1701,Biotique Skincare Product,Biotique,Skincare,1502,1201.6,20,4.6,2126.0,,2024,4605,6916710,3294,6,Out of Stock
1702,Nivea Skincare Product,Nivea,Skincare,991,891.9,10,4.1,1808.0,,2024,4073,4036343,1466,5,Out of Stock
1703,Lakme Haircare Product,Lakme,Haircare,1484,1187.2,20,4.1,1984.0,,2024,4446,6597864,2967,5,Out of Stock
1704,Minimalist Makeup Product,Minimalist,Makeup,714,571.2,20,4.0,1614.0,,2024,3424,2444736,1937,6,Out of Stock
1705,Lakme Skincare Product,Lakme,Skincare,1504,1052.8,30,4.3,1373.0,,2024,3516,5288064,1561,3,Out of Stock
1706,Mamaearth Haircare Product,Mamaearth,Haircare,679,509.25,25,3.6,1677.0,,2024,3131,2125949,1710,7,Out of Stock
1707,Mamaearth Haircare Product,Mamaearth,Haircare,986,788.8,20,3.9,1912.0,,2025,3828,3774408,1722,2,Out of Stock
1708,Nykaa Skincare Product,Nykaa,Skincare,1498,1123.5,25,4.2,1611.0,Oily,2024,679,1017142,406,7,In Stock
1709,L'Oreal Makeup Product,L'Oreal,Makeup,683,478.1,30,3.7,1621.0,,2025,319,217877,164,2,In Stock
1710,Himalaya Haircare Product,Himalaya,Haircare,686,617.4,10,3.8,1281.0,,2024,2689,1844654,1027,3,In Stock
1711,Lakme Skincare Product,Lakme,Skincare,698,558.4,20,4.0,1459.0,,2024,2043,1426014,731,4,In Stock
1712,Maybelline Makeup Product,Maybelline,Makeup,311,279.9,10,3.8,2085.0,,2024,2941,914651,1686,2,In Stock
1713,Minimalist Haircare Product,Minimalist,Haircare,291,261.9,10,3.7,1854.0,,2024,3482,1013262,2615,7,Out of Stock
1714,Mamaearth Makeup Product,Mamaearth,Makeup,513,461.7,10,3.9,,,2024,1330,682290,627,1,In Stock
1715,Mamaearth Skincare Product,Mamaearth,Skincare,1509,1358.1,10,4.7,2094.0,,2024,2410,3636690,1606,6,In Stock
1716,Mamaearth Makeup Product,Mamaearth,Makeup,1508,1055.6,30,4.4,1067.0,,2024,625,942500,393,6,In Stock
1717,Mamaearth Haircare Product,Mamaearth,Haircare,684,615.6,10,4.0,2152.0,,2025,1357,928188,1039,3,In Stock
1718,Lakme Haircare Product,Lakme,Haircare,317,221.9,30,3.8,1993.0,,2024,3242,1027714,2303,2,Out of Stock
1719,Mamaearth Haircare Product,Mamaearth,Haircare,1492,1268.2,15,4.3,,,2024,3228,4816176,1882,4,Out of Stock
1720,Maybelline Skincare Product,Maybelline,Skincare,318,222.6,30,3.4,,,2025,2784,885312,1749,2,In Stock
1721,Biotique Skincare Product,Biotique,Skincare,281,210.75,25,4.1,2138.0,,2024,2262,635622,1694,6,In Stock
1722,Himalaya Skincare Product,Himalaya,Skincare,507,405.6,20,3.9,1833.0,,2025,2402,1217814,1200,5,In Stock
1723,Biotique Makeup Product,Biotique,Makeup,1495,1046.5,30,4.2,2141.0,,2025,3618,5408910,1676,1,Out of Stock
1724,Lakme Makeup Product,Lakme,Makeup,517,361.9,30,3.7,1408.0,,2024,1705,881485,520,3,In Stock
1725,Lakme Haircare Product,Lakme,Haircare,1496,1196.8,20,4.5,1855.0,,2025,1629,2436984,1161,5,In Stock
1726,Nykaa Skincare Product,Nykaa,Skincare,690,483.0,30,3.7,1832.0,All,2024,2253,1554570,1578,7,In Stock
1727,Minimalist Haircare Product,Minimalist,Haircare,486,437.4,10,3.3,1855.0,,2025,1440,699840,507,4,In Stock
1728,Nykaa Makeup Product,Nykaa,Makeup,1518,1366.2,10,4.5,1985.0,Oily,2024,1792,2720256,1054,5,In Stock
1729,Dove Haircare Product,Dove,Haircare,306,214.2,30,3.8,2130.0,,2025,1975,604350,1050,7,In Stock
1730,Minimalist Skincare Product,Minimalist,Skincare,983,786.4,20,,2034.0,,2024,669,657627,240,5,In Stock
1731,L'Oreal Haircare Product,L'Oreal,Haircare,993,744.75,25,4.0,1912.0,,2025,1324,1314732,1046,4,In Stock
1732,Maybelline Skincare Product,Maybelline,Skincare,299,254.15,15,3.6,1778.0,,2025,1006,300794,409,5,In Stock
